 2011 08 06 01 17 00 000   14.65     0.65    -6.80  -608.70     81.90     52.30    7.89    401979.0
 2011 08 06 01 18 00 000   14.70     0.11    -5.47  -606.50     91.10     43.60    7.88    423991.0
 2011 08 06 01 19 00 000   14.62    -0.24    -6.01  -612.90     84.20     44.60    7.69    474644.0
 2011 08 06 01 20 00 000   13.81    -1.09    -5.61  -615.20     86.10     44.10    7.90    481252.0
 2011 08 06 01 21 00 000   12.88    -2.61    -5.46  -617.30     84.30     38.90    8.19    447450.0
 2011 08 06 01 22 00 000   12.26    -3.63    -5.18  -618.40     79.80     32.80    8.16    422115.0
 2011 08 06 01 23 00 000   11.67    -4.39    -5.26  -618.80     78.00     30.70    8.11    415981.0
 2011 08 06 01 24 00 000   11.76    -4.26    -5.27  -618.80     78.00     30.70    8.11    415981.0
 2011 08 06 01 25 00 000   11.99    -4.56    -4.88  -601.30     79.90     29.20    7.81    432700.0
 2011 08 06 01 26 00 000   11.96    -4.83    -4.92  -603.10     80.10     26.70    7.83    431114.0
 2011 08 06 01 27 00 000   12.01    -5.04    -4.55  -607.00     82.30     24.50    7.74    417562.0
 2011 08 06 01 28 00 000   12.41    -4.08    -4.70  -602.40     83.20     30.30    8.00    444183.0
 2011 08 06 01 29 00 000   12.52    -4.23    -3.76  -605.40     79.00     20.40    8.06    436393.0
 2011 08 06 01 30 00 000   12.09    -5.12    -3.82  -605.40     79.00     20.40    8.06    436393.0
 2011 08 06 01 31 00 000   12.11    -5.72    -3.93  -601.70     77.60     18.70    8.21    486137.0
 2011 08 06 01 32 00 000   12.37    -5.14    -4.04  -601.70     77.60     18.70    8.21    486137.0
 2011 08 06 01 33 00 000    9.39    -7.31    -5.54  -604.80     83.50     30.80    7.43    391763.0
 2011 08 06 01 34 00 000   11.46    -5.47    -4.44  -604.80     83.50     30.80    7.43    391763.0
 2011 08 06 01 35 00 000    6.73    -9.68    -4.67  -605.70     86.70     33.70    8.04    444144.0
 2011 08 06 01 36 00 000   -1.71   -12.16    -4.80  -604.40     87.00     33.30    8.10    448165.0
 2011 08 06 01 37 00 000   -1.55   -12.53    -4.52  -567.80     91.20     19.60    9.34    510924.0
 2011 08 06 01 38 00 000   -0.09   -12.37    -4.92  -566.60     86.30     13.50    8.81    521659.0
 2011 08 06 01 39 00 000   -0.18   -12.61    -5.50  -565.90     83.50     10.00    8.50    527888.0
 2011 08 06 01 40 00 000    0.97   -10.79    -4.93  -565.90     83.50     10.00    8.50    527888.0
 2011 08 06 01 41 00 000    2.54   -10.43    -5.55  -562.90     83.90     14.80    9.23    498451.0
 2011 08 06 01 42 00 000    1.47   -10.65    -5.09  -570.40     82.00     15.80    9.52    528121.0
 2011 08 06 01 43 00 000    4.90   -10.55    -5.82  -587.00     77.30     19.90    8.92    556871.0
 2011 08 06 01 44 00 000    5.56    -9.96    -6.00  -587.00     77.30     19.90    8.92    556871.0
 2011 08 06 01 45 00 000    4.78   -11.04    -5.25  -587.00     77.30     19.90    8.92    556871.0
 2011 08 06 01 46 00 000    5.87    -9.74    -6.05  -586.90     97.10     26.80    8.38    432394.0
 2011 08 06 01 47 00 000    6.88    -9.06    -5.85  -586.90     97.10     26.80    8.38    432434.0
 2011 08 06 01 48 00 000    7.88    -8.06    -5.62  -590.80     87.20     20.90    8.44    447978.0
 2011 08 06 01 49 00 000    8.21    -7.62    -5.45  -597.20     84.90     25.80    8.64    462297.0
 2011 08 06 01 50 00 000    7.58    -8.03    -5.58  -605.30     82.10     31.90    8.90    480298.0
 2011 08 06 01 51 00 000    6.31    -8.95    -5.55  -600.90     86.30     35.30    8.47    457341.0
 2011 08 06 01 52 00 000    4.82    -9.91    -5.55  -594.80     92.90     33.10    8.56    485537.0
 2011 08 06 01 53 00 000    5.01    -9.80    -5.59  -591.50     96.50     31.90    8.61    501221.0
 2011 08 06 01 54 00 000    4.24   -10.01    -5.73  -590.20     70.90     20.80    7.92    530151.0
 2011 08 06 01 55 00 000    1.64   -10.32    -5.22  -590.20     70.90     20.80    7.92    530151.0
 2011 08 06 01 56 00 000    2.31    -9.60    -5.54  -586.80     68.90     22.20    8.59    566626.0
 2011 08 06 01 57 00 000    3.52    -9.21    -5.90  -586.00     68.40     22.60    8.75    575482.0
 2011 08 06 01 58 00 000    3.35    -9.34    -5.83  -586.00     68.40     22.60    8.75    575482.0
 2011 08 06 01 59 00 000    4.35    -8.59    -6.05  -596.10     57.40     27.10    8.22    530831.0
 2011 08 06 02 00 00 000    4.49    -9.22    -5.56  -596.10     57.40     27.10    8.22    530831.0
 2011 08 06 02 01 00 000    6.44    -8.08    -5.53  -596.10     57.40     27.10    8.22    530831.0
 2011 08 06 02 02 00 000    4.62    -8.03    -7.33  -600.60     65.70     34.10    8.20    520680.0
 2011 08 06 02 03 00 000    4.30    -9.03    -7.14  -599.90     62.90     32.40    8.24    520726.0
 2011 08 06 02 04 00 000    4.07   -10.39    -5.86  -597.20     52.30     25.70    8.42    520904.0
 2011 08 06 02 05 00 000    3.48   -10.63    -5.50  -597.20     52.30     25.70    8.42    520904.0
 2011 08 06 02 06 00 000    1.63   -10.10    -6.08  -598.50     62.70     28.20    8.92    485812.0
 2011 08 06 02 07 00 000    0.26   -11.80    -4.85  -598.50     62.70     28.20    8.92    485812.0
 2011 08 06 02 08 00 000   -0.18   -11.64    -5.60  -598.50     62.70     28.20    8.92    485812.0
 2011 08 06 02 09 00 000   -0.82   -10.85    -6.48  -596.10     67.80     37.30    8.23    540966.0
 2011 08 06 02 10 00 000   -0.62   -11.50    -5.07  -596.10     67.80     37.60    8.23    538705.0
 2011 08 06 02 11 00 000    0.18   -11.57    -4.06  -596.40     67.60     40.30    8.30    495961.0
 2011 08 06 02 12 00 000    0.54   -11.85    -3.60  -596.20     69.20     35.20    8.58    485249.0
 2011 08 06 02 13 00 000    0.90   -11.83    -4.11  -592.40     70.50     28.40    8.05    493541.0
 2011 08 06 02 14 00 000    1.87   -11.30    -4.44  -592.40     70.50     28.40    8.05    493541.0
 2011 08 06 02 15 00 000    0.91   -11.76    -2.68  -591.50     71.30     39.50    8.18    556523.0
 2011 08 06 02 16 00 000    0.22   -11.45    -3.36  -593.50     73.00     39.20    8.05    540701.0
 2011 08 06 02 17 00 000   -1.07   -11.53    -2.85  -599.20     77.80     38.30    7.67    494306.0
 2011 08 06 02 18 00 000   -8.02    -8.98    -0.44  -601.00     67.50     38.90    7.87    466072.0
 2011 08 06 02 19 00 000   -4.98   -10.27    -2.37  -601.00     67.50     38.90    7.87    465960.0
 2011 08 06 02 20 00 000   -3.71   -10.58    -3.29  -601.60     72.80     41.20    8.39    452605.0
 2011 08 06 02 21 00 000   -4.47   -10.72    -2.15  -601.60     73.00     41.30    8.41    452048.0
 2011 08 06 02 22 00 000   -5.87   -10.25    -1.02  -610.90     67.10     54.10    8.50    517653.0
 2011 08 06 02 23 00 000   -0.67   -10.74    -5.45  -610.90     67.10     54.10    8.50    517653.0
 2011 08 06 02 24 00 000    3.53    -8.92    -6.92  -600.70     69.10     46.00    8.10    466992.0
 2011 08 06 02 25 00 000    3.89    -9.42    -6.16  -599.50     69.30     45.00    8.05    460771.0
 2011 08 06 02 26 00 000    2.50   -10.16    -6.24  -597.10     48.00     34.40    8.81    584724.0
 2011 08 06 02 27 00 000    3.04   -10.33    -6.18  -597.90     50.10     36.30    8.78    575748.0
 2011 08 06 02 28 00 000    0.87   -11.06    -5.56  -605.30     68.60     52.70    8.54    496750.0
 2011 08 06 02 29 00 000   -0.51   -11.49    -4.50  -609.30     63.00     44.00    9.07    530104.0
 2011 08 06 02 30 00 000   -1.05   -11.77    -5.18  -609.50     62.70     43.60    9.09    531625.0
 2011 08 06 02 31 00 000   -0.61   -11.76    -5.60  -600.10     70.50     50.70    8.63    483105.0
 2011 08 06 02 32 00 000    2.13   -10.88    -6.18  -596.90     74.20     49.80    8.68    507996.0
 2011 08 06 02 33 00 000    2.68   -10.55    -6.22  -586.10     86.80     46.90    8.84    592721.0
 2011 08 06 02 34 00 000    2.53   -10.87    -5.93  -586.10     86.80     46.90    8.84    592721.0
 2011 08 06 02 35 00 000    1.66   -11.38    -5.48  -596.00     65.60     56.00    8.58    537083.0
 2011 08 06 02 36 00 000    0.89   -11.89    -4.54  -596.00     65.60     56.00    8.58    537083.0
 2011 08 06 02 37 00 000    2.24   -11.46    -5.63  -597.40     67.50     57.00    8.30    512611.0
 2011 08 06 02 38 00 000    2.79   -10.82    -6.20  -597.60     67.80     57.10    8.26    508960.0
 2011 08 06 02 39 00 000    2.90   -10.65    -4.77  -590.60     51.90     53.80    8.84    548890.0
 2011 08 06 02 40 00 000    2.50   -10.53    -5.50  -590.60     51.90     53.80    8.84    548864.0
 2011 08 06 02 41 00 000    3.39    -9.10    -7.33  -591.80     52.00     47.60    8.73    521067.0
 2011 08 06 02 42 00 000    3.29   -10.11    -6.23  -591.80     52.00     47.40    8.73    520231.0
 2011 08 06 02 43 00 000    3.14   -11.50    -4.24  -587.10     59.10     57.90    8.90    577845.0
 2011 08 06 02 44 00 000    3.99   -10.89    -3.89  -587.10     59.10     57.90    8.90    577845.0
 2011 08 06 02 45 00 000    2.80   -10.28    -5.56  -582.40     66.90     55.20    8.47    542340.0
 2011 08 06 02 46 00 000    6.12    -8.54    -6.01  -582.50     66.70     55.20    8.47    541951.0
 2011 08 06 02 47 00 000    3.94   -10.11    -5.82  -594.00     37.50     58.30    8.54    481583.0
 2011 08 06 02 48 00 000    4.89    -9.53    -5.75  -594.30     43.20     49.60    8.96    492934.0
 2011 08 06 02 49 00 000    3.82   -10.83    -4.84  -594.50     44.80     47.70    9.06    495891.0
 2011 08 06 02 50 00 000    4.01   -11.08    -4.59  -596.30     46.10     58.70    8.82    491685.0
 2011 08 06 02 51 00 000    3.19   -11.59    -4.17  -596.30     46.10     58.70    8.82    491685.0
 2011 08 06 02 52 00 000    2.44   -12.02    -3.79  -591.50     56.00     60.10    8.87    499350.0
 2011 08 06 02 53 00 000    2.54   -11.73    -3.69  -591.40     55.80     59.80    8.88    497296.0
 2011 08 06 02 54 00 000    3.51   -11.18    -4.50  -589.20     52.80     55.70    9.02    465217.0
 2011 08 06 02 55 00 000    2.79   -11.46    -3.84  -588.40     52.50     57.60    9.03    464391.0
 2011 08 06 02 56 00 000    2.31   -11.27    -4.28  -583.40     51.00     68.80    9.10    459399.0
 2011 08 06 02 57 00 000    3.19   -11.07    -4.55  -583.30     51.10     68.60    9.11    460239.0
 2011 08 06 02 58 00 000    3.28   -10.42    -5.10  -576.70     54.70     59.00    9.91    507075.0
 2011 08 06 02 59 00 000    2.31   -10.88    -4.87  -579.50     47.80     69.40    9.59    495661.0
 2011 08 06 03 00 00 000    2.70   -10.83    -4.70  -580.10     46.30     71.70    9.52    492951.0
 2011 08 06 03 01 00 000    2.65   -11.00    -4.52  -581.70     52.30     66.30    9.69    490377.0
 2011 08 06 03 02 00 000    1.75   -10.95    -4.76  -581.70     52.30     66.30    9.69    490377.0
 2011 08 06 03 03 00 000    1.69   -10.71    -5.23  -576.90     59.90     69.30    9.37    525630.0
 2011 08 06 03 04 00 000    1.60   -10.86    -5.06  -578.10     57.10     69.60    9.35    506934.0
 2011 08 06 03 05 00 000    2.17   -10.78    -4.88  -580.00     52.80     70.10    9.33    477822.0
 2011 08 06 03 06 00 000    3.03   -10.57    -4.00  -572.70     57.00     70.40    9.38    476854.0
 2011 08 06 03 07 00 000    2.18   -10.35    -4.93  -572.70     57.00     70.40    9.38    476864.0
 2011 08 06 03 08 00 000    0.52   -10.43    -5.85  -568.20     53.00     72.40    9.80    501098.0
 2011 08 06 03 09 00 000    5.49    -9.40    -3.25  -568.20     53.00     72.40    9.80    501111.0
 2011 08 06 03 10 00 000    8.18    -8.07    -2.00  -562.60     56.90     74.00   10.43    638111.0
 2011 08 06 03 11 00 000    9.43    -7.27    -0.99  -559.50     55.20     73.80   10.07    595189.0
 2011 08 06 03 12 00 000    9.99    -6.71    -1.51  -550.80     47.90     71.40    8.91    456616.0
 2011 08 06 03 13 00 000   10.21    -5.96    -3.16  -555.50     37.40     63.30    8.83    446461.0
 2011 08 06 03 14 00 000   11.27    -5.46    -3.18  -553.00     38.80     70.20    8.98    474959.0
 2011 08 06 03 15 00 000   11.85    -5.40    -1.83  -558.50     27.10     51.60    8.21    382894.0
 2011 08 06 03 16 00 000   11.90    -5.28    -0.84  -558.50     27.10     51.60    8.21    382760.0
 2011 08 06 03 17 00 000   11.74    -5.51    -0.29  -558.50     27.10     51.60    8.21    382760.0
 2011 08 06 03 18 00 000   11.90    -5.27     0.37  -558.50     27.10     51.60    8.21    382760.0
 2011 08 06 03 19 00 000   11.96    -4.90     1.33  -558.50     27.10     51.60    8.21    382760.0
 2011 08 06 03 20 00 000   11.91    -4.55     1.33  -555.60     59.50     63.60    8.26    405711.0
 2011 08 06 03 21 00 000   11.73    -4.68     1.36  -555.60     59.50     63.60    8.26    405711.0
 2011 08 06 03 22 00 000   11.28    -5.09     0.71  -555.40     54.30     66.30    8.25    437260.0
 2011 08 06 03 23 00 000   11.76    -2.44     2.86  -555.30     52.20     67.40    8.24    450168.0
 2011 08 06 03 24 00 000   11.61    -2.46     2.89  -566.50     56.40     49.70    8.59    608635.0
 2011 08 06 03 25 00 000   11.30    -3.48     2.78  -566.50     56.40     49.70    8.59    608635.0
 2011 08 06 03 26 00 000   10.82    -2.76     4.72  -566.50     56.40     49.70    8.59    608635.0
 2011 08 06 03 27 00 000   10.61    -3.15     3.39  -567.90     61.60     49.60    8.83    583178.0
 2011 08 06 03 28 00 000   10.61    -3.13     4.49  -567.90     61.60     49.60    8.83    583087.0
 2011 08 06 03 29 00 000   10.40    -4.40     3.25  -563.70     58.50     46.10    8.38    543845.0
 2011 08 06 03 30 00 000    9.74    -5.21     3.11  -565.40     57.60     49.10    8.43    567811.0
 2011 08 06 03 31 00 000    8.44    -7.52     1.67  -561.70     61.90     58.90    8.74    561058.0
 2011 08 06 03 32 00 000   10.34    -5.45     1.86  -561.70     61.90     58.90    8.74    561054.0
 2011 08 06 03 33 00 000   10.91    -3.10     1.54  -565.10     59.90     53.70    8.61    527816.0
 2011 08 06 03 34 00 000   11.21    -1.45     2.02  -566.00     55.10     51.00    8.58    551554.0
 2011 08 06 03 35 00 000   10.81    -1.60     1.91  -565.00     48.40     49.50    8.75    610121.0
 2011 08 06 03 36 00 000   10.78    -1.64     2.20  -562.40     40.80     56.90    9.15    700731.0
 2011 08 06 03 37 00 000   10.46    -3.08     1.13  -563.10     43.70     66.70    9.08    691031.0
 2011 08 06 03 38 00 000   10.58    -3.96     0.77  -560.60     67.00     59.90    9.15    646671.0
 2011 08 06 03 39 00 000   11.08    -5.18     0.03  -560.30     70.20     59.00    9.16    640599.0
 2011 08 06 03 40 00 000   11.55    -4.90     0.56  -560.30     70.20     59.00    9.16    640599.0
 2011 08 06 03 41 00 000   11.37    -5.19     0.28  -561.90     52.80     55.70    7.61    430154.0
 2011 08 06 03 42 00 000   11.31    -4.66     0.35  -560.80     55.80     56.20    7.41    393201.0
 2011 08 06 03 43 00 000   11.29    -4.78     0.54  -559.00     58.40     57.90    7.51    384757.0
 2011 08 06 03 44 00 000   11.35    -4.58     0.25  -558.60     54.90     60.30    8.31    476210.0
 2011 08 06 03 45 00 000   11.52    -4.07     0.07  -558.60     54.90     60.30    8.31    476210.0
 2011 08 06 03 46 00 000   11.76    -3.13     1.07  -555.70     60.70     61.10    7.50    365256.0
 2011 08 06 03 47 00 000   11.39    -2.61     1.31  -555.70     60.70     61.10    7.50    365256.0
 2011 08 06 03 48 00 000   11.27    -3.07     0.95  -555.70     60.70     61.10    7.50    365256.0
 2011 08 06 03 49 00 000   11.28    -3.45     0.64  -555.70     60.70     61.10    7.50    365256.0
 2011 08 06 03 50 00 000   11.38    -3.43     0.34  -551.70     67.20     56.50    7.40    385749.0
 2011 08 06 03 51 00 000   11.52    -3.32    -0.17  -551.60     65.20     57.80    7.58    410537.0
 2011 08 06 03 52 00 000   11.60    -3.83    -0.96  -552.30     55.30     61.20    7.78    386260.0
 2011 08 06 03 53 00 000   11.60    -3.64    -1.28  -553.00     37.40     60.60    8.00    393308.0
 2011 08 06 03 54 00 000   11.76    -3.35    -1.39  -553.00     37.40     60.60    8.00    393308.0
 2011 08 06 03 55 00 000   11.59    -3.23    -1.28  -551.20     62.60     59.40    7.59    356921.0
 2011 08 06 03 56 00 000   11.64    -3.72    -1.53  -550.60     58.00     61.00    7.79    386597.0
 2011 08 06 03 57 00 000   11.65    -3.80    -1.59  -550.00     43.60     63.20    8.24    471252.0
 2011 08 06 03 58 00 000   11.58    -3.92    -1.75  -550.00     42.70     63.20    8.27    476721.0
 2011 08 06 03 59 00 000   11.53    -4.09    -1.61  -550.60     44.00     61.50    8.34    478790.0
 2011 08 06 04 00 00 000   11.44    -4.14    -1.65  -550.60     44.00     61.50    8.34    478790.0
 2011 08 06 04 01 00 000   11.36    -4.16    -1.81  -550.60     44.00     61.50    8.34    478790.0
 2011 08 06 04 02 00 000   11.38    -3.93    -1.51  -553.30     49.30     67.00    8.61    489070.0
 2011 08 06 04 03 00 000   11.37    -4.02    -1.74  -552.30     54.60     66.50    8.27    450610.0
 2011 08 06 04 04 00 000   11.55    -3.94    -1.42  -551.70     58.00     66.10    8.06    426148.0
 2011 08 06 04 05 00 000   11.66    -3.84    -1.67  -550.10     54.00     69.50    8.86    526759.0
 2011 08 06 04 06 00 000   11.76    -3.61    -1.71  -550.10     54.00     69.50    8.86    526759.0
 2011 08 06 04 07 00 000   11.47    -3.55    -1.99  -550.10     54.00     69.50    8.86    526759.0
 2011 08 06 04 08 00 000   11.50    -3.26    -1.83  -550.10     54.00     69.50    8.86    526759.0
 2011 08 06 04 09 00 000   11.40    -3.28    -1.83  -550.80     68.80     63.80    8.02    418393.0
 2011 08 06 04 10 00 000   11.47    -2.99    -2.05  -550.80     68.80     63.80    8.02    418393.0
 2011 08 06 04 11 00 000   11.36    -3.04    -2.16  -551.00     69.80     66.00    7.99    419573.0
 2011 08 06 04 12 00 000   10.82    -3.24    -2.54  -549.50     54.80     68.90    7.91    441073.0
 2011 08 06 04 13 00 000   11.06    -3.27    -2.73  -548.40     45.60     68.20    7.85    446266.0
 2011 08 06 04 14 00 000   11.06    -3.19    -2.78  -550.40     71.50     64.50    7.87    397039.0
 2011 08 06 04 15 00 000   10.87    -3.13    -3.11  -547.20     67.50     64.60    8.40    465558.0
 2011 08 06 04 16 00 000   10.62    -3.30    -3.62  -548.60     67.20     69.10    8.14    436731.0
 2011 08 06 04 17 00 000   10.17    -3.53    -4.02  -548.60     52.60     70.50    7.96    431479.0
 2011 08 06 04 18 00 000   10.17    -3.41    -4.08  -548.00     41.90     69.60    7.95    440616.0
 2011 08 06 04 19 00 000   10.20    -3.32    -4.25  -545.60     39.50     75.80    8.01    464262.0
 2011 08 06 04 20 00 000   10.25    -3.52    -3.74  -546.10     51.10     75.70    7.96    457169.0
 2011 08 06 04 21 00 000   10.28    -3.97    -4.19  -547.40     69.10     75.60    7.94    447665.0
 2011 08 06 04 22 00 000   10.57    -4.39    -3.21  -547.90     54.10     75.30    8.17    465600.0
